site,invoice_commodity_group,GA_weighted_avg,GA_median,GA_75th,xgs_weighted_avg,xgs_median,xgs_75th,hist_weighted_avg_all,hist_median_all,hist_75th_all,Recommended_weighted_avg,Recommended_median,Recommended_75th
SPCP,1CBL,1.1364683192855558,1.156935057003255,2.364407151473827,0.5060060301805909,0.5434243667281735,0.5635628972755568,1.1415492687950557,1.16604425518655,2.6330847830527726,1.2100422249227591,1.2360069104977431,2.791069870035939
SPCP,1CPT,1.2821448490141754,1.46510987679634,2.114280936454845,0.8458568311506645,0.9578880364523915,1.2630982441471552,1.2699915439267146,1.47323809523809,2.270320657025525,1.359073539955026,1.5616323809523753,2.4065398964470566
SPCP,1VNL,0.1946218838675928,0.222973469537737,0.405788968286629,0.13575372430174118,0.192654165645947,0.241748404670255,0.173021076289568,0.19721409802193152,0.3685374878892745,0.20629919689964837,0.23635187771000124,0.43013630638382677
SPD,1CBL,1.019812262479368,1.24682541899441,1.57891931563263,0.6895078718758461,0.745372885392974,1.0891674418604647,1.0156496036235343,1.34257949907601,1.9371887161286798,1.0810009982281301,1.4231342690205706,2.053420039096401
SPD,1CPT,1.5586953462467734,1.76757086497457,3.0112480308662652,1.316002986263659,1.26716169903416,2.710351578432165,1.541169546565574,1.72568797192056,2.9582193169149624,1.6522170670215799,1.8736251168730444,3.1919229127182414
SPD,1VNL,0.2226877559078318,0.261617287618128,0.520557929960573,0.2390386978556532,0.286533672812736,0.733300370828183,0.10364070205511589,0.2111962398935495,0.44299229464699624,0.2360490212623017,0.27731432487521573,0.5517914057582074
SPHU,1CBL,1.1328667839373199,1.0652,1.14950819672131,0.6017471019586927,0.56322033898305,0.855479452054794,0.8795114199083497,1.06878787878787,1.24485294117647,1.2008387909735592,1.132915151515142,1.3195441176470581
SPHU,1CPT,1.3308781043959388,1.484848927911695,2.0758035714285676,0.8481493211494683,0.957449046964477,1.170955803902535,1.361522719776284,1.485,2.100563998276245,1.4432140829628612,1.5741000000000003,2.22659783817282
SPHU,1VNL,0.1930784951625483,0.16741470467091302,0.3419416376690685,0.17611213367674908,0.237343575766952,0.305102403357957,0.0864709475379575,0.2045656146832055,0.895093735653508,0.20466320487230122,0.21683955156419785,0.9487993597927186
SPJ,1CBL,1.0316717791411019,1.110548178219145,2.1424534363107224,0.5321344580777092,0.7000634920634915,1.2318990000746175,0.6982560640119443,0.72375,1.3363812829206898,1.0935720858895681,1.177181068912294,2.2710006424893656
SPJ,1CPT,1.3747323614213445,1.36986534855974,2.511260869565215,0.8087855542883693,0.824476836484341,1.16268083327403,1.1496483105052568,1.370539750130845,2.6805624999999997,1.4572163031066252,1.4527721351386957,2.84139625
SPJ,1VNL,0.09150741259257805,0.1433683905512235,0.276574587340715,0.10033530878893383,0.161562119460042,0.3028854520934605,0.09770314871080345,0.155884012226477,0.602859275420566,0.10356533763345166,0.16523705296006563,0.6390308319458
SPK,1CBL,1.4004886842771733,1.425015392254215,2.7720945945945874,1.1257915046410079,1.17898832300156,2.2827624740124675,1.4004615911493559,1.39518867924528,2.62945945945945,1.4845180053338038,1.510516315789468,2.938420270270263
SPK,1CPT,1.5399424184660564,1.919889958276815,2.4320625,1.7623286259896187,1.89444273136372,2.8390415550495574,1.5452995990611884,1.92397418029125,2.80175074010491,1.6380175750048598,2.0394126311087253,2.969855784511205
SPK,1VNL,0.22663645282453318,0.24377024086536248,0.3227634552696535,0.2491891841553494,0.32282684834701547,0.474580806243723,0.18443082033903788,0.235170235170235,0.32633945803835696,0.24023463999400518,0.2583964553172842,0.34591982552065836
SPL,1CBL,1.144430673699612,1.230505813953485,1.734012362637355,0.5572583340030708,0.9663301943071415,1.2114375,1.4480809714599634,1.47388347090933,2.182810843288805,1.5349658297475612,1.56231647916389,2.313779493886133
SPL,1CPT,1.0133321058014166,1.41040069255503,1.9314381270903,0.7070916547349249,0.824705540206485,1.59782608695652,1.1429076207568627,1.433707271307815,2.4200151245578048,1.2114820780022746,1.519729707586284,2.565216032031273
SPL,1VNL,0.1328165831870433,0.144891145105918,0.35062550416930327,0.10208686147872661,0.172155619861283,0.27951546291588825,0.15502955922306694,0.1899886913623925,0.448964614104871,0.16433133277645096,0.20138801284413604,0.47590249095116327
SPLA,1CBL,0.6398426540498976,1.2,1.88520833333333,0.6797464899060206,0.857474747474747,2.027950310559,0.6924754673020409,1.2,1.88520833333333,0.7340239953401634,1.272,1.99832083333333
SPLA,1CPT,1.4318181781024155,1.6844126547801999,2.319944459815665,1.2305855757157982,1.4367749370092548,1.444385701681385,1.41369169282584,1.67788235294117,2.39944797708056,1.5177272687885606,1.785477414067012,2.5434148557053935
SPLA,1VNL,0.3127053750595727,0.291782818043588,0.6676710632548345,0.30643902195820766,0.336923466801824,0.513437488121032,0.12835321838955124,0.237800680739707,0.7447807249596226,0.3314676975631471,0.3092897871262033,0.7894675684571999
SPLV,1CBL,1.3573017729764427,2.351981997119535,7.444677116827437,1.1290625931787412,3.35600308367431,6.4994640943194,1.2189492074984642,1.5831213025654698,4.38344051446945,1.4387398793550294,2.493100916946707,7.891357743837084
SPLV,1CPT,1.3135416786747633,1.43870034553879,1.55842274586671,0.8052849089882063,0.749290322580645,1.400610910301145,1.0456161721894366,1.438719163469755,1.5388841188000648,1.3923541793952492,1.5250423132779403,1.6519281106187127
SPLV,1VNL,0.08715094066165267,0.135819339284369,0.21723671601942302,0.08531846402000844,0.137869718387352,0.22986913106302148,0.07985078001930836,0.1352470640619195,0.22421948530287775,0.09237999710135184,0.14396849964143116,0.23767265442105043
SPN,1CBL,0.3114142715624128,0.77,1.02092780748663,0.1758746475075553,0.355702702702702,0.5353029411764705,0.7995955460414874,0.8548479591836731,1.8867687231567025,0.8475712788039768,0.9061388367346935,1.9999748465461047
SPN,1CPT,0.5202368899719353,0.780093761269383,2.009979049483125,0.4140071589489038,0.604753941710463,1.3003543756967648,0.6117338338674433,0.789551020408163,2.21341973244147,0.6484378638994899,0.8369240816326529,2.3462249163879587
SPN,1VNL,0.05153699144279541,0.139227288548555,0.296609610920077,0.045031343354188104,0.111469522825258,0.304837111160842,0.07538257026500414,0.163261053042349,0.354538924306366,0.07990552448090439,0.17305671622488994,0.375811259764748
SPT,1CBL,1.046086817558643,1.0182060060059999,1.207699832775915,0.6558973194384856,0.735705882352941,1.161313207547165,1.2135277118868542,1.01756756756756,1.345125,1.2863393746000655,1.07929836636636,1.4258325
SPT,1CPT,1.3193502459835809,1.38377926421404,1.87466666666666,0.8947084471597727,0.87025,1.56007203498842,1.3173849060918261,1.39061504549716,2.1764839817940347,1.3985112607425958,1.4740519482269896,2.3070730207016767
SPT,1VNL,0.11673036333621092,0.15330384983394002,0.23535240051755674,0.12436298116610826,0.179360754554924,0.2536323728064688,0.13457424038609506,0.160061178348184,0.427918475365268,0.14264869480926076,0.16966484904907506,0.4535935838871841
SPTG,1CBL,1.6816271284884874,1.92021072256894,2.5084610065630826,1.319378936423435,1.7856,2.976813286900615,1.7018965569883024,1.92021072256894,2.5632735065630827,1.8040103504076006,2.0354233659230765,2.7170699169568677
SPTG,1CPT,1.9869296708649862,1.97002898550724,2.83489681050656,2.0256531593146536,1.99931310818546,2.94983277591973,2.0001792989215086,1.970104016102275,2.878530351971385,2.1201900568567993,2.0883102570684113,3.051242173089668
SPTG,1VNL,0.2528714478824603,0.2420729290527145,0.377383774039719,0.30107479207909715,0.371009979474839,0.658539574007557,0.21720725090368453,0.2420729290527145,0.399034038638454,0.26804373475540794,0.2565973047958774,0.42297608095676126
SPTM,1CBL,1.071377675888346,1.029666666666665,1.14105053274025,0.904289338441573,0.8206110690036315,1.0847055555555505,1.1757092968988858,1.11463761250592,1.39067567567567,1.246251854712819,1.1815158692562753,1.4741162162162103
SPTM,1CPT,1.5634266468056077,1.57697827232579,2.271980171919255,1.3750060468788867,1.39489583333333,1.76826538958897,1.6313208903997607,1.58392857142857,2.567924114975035,1.7292001438237463,1.6789642857142844,2.7219995618735373
SPTM,1VNL,0.20718984162199655,0.226107000348661,0.329526824580247,0.2220296243859332,0.300136609393338,0.55705860518827,0.14007657769262283,0.21609465955263302,0.32812241846777024,0.21962123211931636,0.23967342036958067,0.34929843405506183
SPW,1CBL,0.580462508273613,1.0530503144654,1.387875,0.38109539899053063,0.527304347826086,1.2128,0.6352188911631825,1.056582862523535,1.6368376042291826,0.6733320246329735,1.1199778342749471,1.7350478604829336
SPW,1CPT,1.0427709324517258,1.37628727500671,2.3625,0.7378220960958789,0.853698630136986,1.516,1.0594644226224164,1.3809634342351949,2.663413396709815,1.1230322879797614,1.4638212402893067,2.8232182005124042
SPW,1VNL,0.17773848068725095,0.183484517801118,0.495092975206611,0.13396055481811397,0.231244999301489,0.5243647423188145,0.13450799443086128,0.15370102059774948,0.37752756527673,0.18840278952848602,0.19449358886918508,0.5247985537190076
SPWV,1CBL,1.2947878039075333,1.2689056311226952,1.8015760869565176,0.76169655977074,0.8941485983183071,1.8715869565217376,1.2967315683376288,1.26853571428571,1.8286871980676276,1.3745354624378867,1.345039968990057,1.9384084299516853
SPWV,1CPT,1.6394236291997473,1.73734375,1.91201105856605,1.5495388277875735,1.52010240507698,2.51,1.5284871501526769,1.7373457880434748,1.9253326364531325,1.737789046951732,1.8415865353260834,2.0408525946403206
SPWV,1VNL,0.22575100555653801,0.286809323913859,0.511800923550538,0.2554234985098391,0.414065553632251,0.813236826232384,0.1611109019501863,0.219862350790407,0.3634851360995695,0.2392960658899303,0.30401788334869057,0.5425089789635703
